comment_id,message,plu_pro,sin_pro,word_count,char_count,allcaps_c,emoji_count,emoji_categories,clarity_mean,arousal_mean,valence_mean,familarity_mean,complexity_mean
ct_316,"alright that's good shit. ""play"" is one of the best albums ever made.",0,0,13,69,0,0,[],[],[],[],[],[]
ct_317,ha... i knew it,0,1,4,15,0,0,[],[],[],[],[],[]
ct_318,it's the same era ;),0,0,5,20,0,0,[],[],[],[],[],[]
ct_321,"there you go, the reversed string sample",0,0,7,40,0,0,[],[],[],[],[],[]
ct_324,":hugging_face::oncoming_fist_medium-light_skin_tone:tamás borbély., good evening @arte :musical_notes: with the fun sounds of moby :smiling_face:",0,0,13,145,1,3,"['face-affection', 'face-hand', 'music']","[70.461538, 83.461538]","[24.115385, 19.269231]","[89.615385, 87.5]","[79.192308, 90.961538]","[55.115385, 37.0]"
ct_325,"that was perfect, crescendo style",0,0,5,33,0,0,[],[],[],[],[],[]
ct_327,excellent arrangements that make me vibrate :musical_keyboard:,0,1,7,62,0,1,['musical-instrument'],[],[],[],[],[]
ct_328,like the faster versions more...,0,0,5,32,0,0,[],[],[],[],[],[]
ct_329,moby? you can get stomped by obie,0,0,7,33,0,0,[],[],[],[],[],[]
ct_335,this riff will never end?,0,0,5,25,0,0,[],[],[],[],[],[]
ct_337,hey @arte concert happy tu see moby :musical_note::musical_notes::speaker_high_volume::musical_note::musical_notes::speaker_high_volume:,0,0,8,136,1,6,"['music', 'music', 'music', 'music', 'sound', 'sound']",[],[],[],[],[]
ct_339,no it shouldn't,0,0,3,15,0,0,[],[],[],[],[],[]
ct_340,"eternal loop, and its ok",0,0,5,24,0,0,[],[],[],[],[],[]
ct_345,:red_heart::sparkling_heart::heart_with_ribbon::heart_with_arrow::revolving_hearts::dizzy:,0,0,1,90,0,6,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_349,tf is this,0,0,3,10,0,0,[],[],[],[],[],[]
ct_350,i listen to the 1 hr version of this on repeat...porcelain,0,1,11,58,0,0,[],[],[],[],[],[]
ct_352,:face-blue-smiling::face-blue-smiling::face-blue-smiling:,0,0,1,57,0,0,[],[],[],[],[],[]
ct_353,i was going to mention his walking fast too :grinning_face:,0,1,10,59,0,1,['face-smiling'],[78.612903],[50.096774],[80.096774],[81.741935],[22.612903]
ct_354,:raising_hands::raising_hands::raising_hands:,0,0,1,45,0,3,"['hands', 'hands', 'hands']",[],[],[],[],[]
ct_355,that shit slaps,0,0,3,15,0,0,[],[],[],[],[],[]
ct_356,moby sports,0,0,2,11,0,0,[],[],[],[],[],[]
ct_357,:face_with_tongue::winking_face_with_tongue::zany_face::squinting_face_with_tongue:,0,0,1,83,0,4,"['face-tongue', 'face-tongue', 'face-tongue', 'face-tongue']","[49.230769, 50.192308, 55.538462, 55.555556]","[55.192308, 58.115385, 66.461538, 58.851852]","[71.461538, 75.923077, 64.846154, 74.148148]","[73.846154, 80.038462, 58.730769, 72.925926]","[34.153846, 52.923077, 59.576923, 44.592593]"
ct_358,:red_heart:welcome dear moby starseed!:two_hearts:,0,0,4,50,0,2,"['emotion', 'emotion']",[],[],[],[],[]
ct_360,that synth girl :eyes-pink-heart-shape:,0,0,4,39,0,0,[],[],[],[],[],[]
ct_361,this version is amazing ,0,0,4,24,0,0,[],[],[],[],[],[]
ct_365,"waiting for south side and why does my heart feel so bad, hope i didn't miss them",0,2,17,81,0,0,[],[],[],[],[],[]
ct_366,this version is truly amazing,0,0,5,29,0,0,[],[],[],[],[],[]
ct_367,not sure either,0,0,3,15,0,0,[],[],[],[],[],[]
ct_368,:3,0,0,1,2,0,0,[],[],[],[],[],[]
ct_370,we are all made of stars :star: :blue_heart:,1,0,8,44,0,2,"['emotion', 'sky & weather']",[],[],[],[],[]
ct_371,we are,1,0,2,6,0,0,[],[],[],[],[],[]
ct_372,we are indeed made of stars,1,0,6,27,0,0,[],[],[],[],[],[]
ct_373,he is pretty good - he should go for britans got talent or something - he would probably be up there ,0,0,21,101,0,0,[],[],[],[],[],[]
ct_375,i hope he will erase this version for me it was one of the best of the show i had so much fun ,0,3,23,94,0,0,[],[],[],[],[],[]
ct_377,im ready for the next song,0,1,6,26,0,0,[],[],[],[],[],[]
ct_380,release *,0,0,2,9,0,0,[],[],[],[],[],[]
ct_381,hell yeah moby,0,0,3,14,1,0,[],[],[],[],[],[]
ct_382,this sounds like psb,0,0,4,20,1,0,[],[],[],[],[],[]
ct_383,this is the most boring ive ever heard,0,1,8,38,0,0,[],[],[],[],[],[]
ct_385,"moby sounds on this live set a bit like a blend of kraftwerk and depeche mode and himself, moby, of course. absolutely great stuff.",0,0,24,131,0,0,[],[],[],[],[],[]
ct_388,i think i just joined a cult,0,2,7,28,0,0,[],[],[],[],[],[]
ct_389,i agree ford prefect,0,1,4,20,0,0,[],[],[],[],[],[]
ct_392,a wee bit of pink floyd too,0,0,7,27,0,0,[],[],[],[],[],[]
ct_399,"oh yes some pink floyd sprinkled on everything too, agreed.",0,0,10,59,0,0,[],[],[],[],[],[]
ct_403,"hope you've got your towel handy .,. ford",0,0,8,41,0,0,[],[],[],[],[],[]
ct_405,:speaker_high_volume::musical_note::musical_notes::sparkles::sparkles::dashing_away:,0,0,1,84,0,6,"['emotion', 'event', 'event', 'music', 'music', 'sound']",[],[],[],[],[]
ct_409,yoooo @luca m. @cosmic seeds:face-purple-wide-eyes::hand-pink-waving:,0,0,5,69,0,0,[],[],[],[],[],[]
ct_410,go vegan thx moby ,0,0,4,18,0,0,[],[],[],[],[],[]
ct_411,moby's first albums (up until hotels) were so freaking good,0,0,10,59,0,0,[],[],[],[],[],[]
ct_412,"i know he has ever been keen on remixing, 'upscaling' and so on. i'm not that convinced.",0,2,17,88,0,0,[],[],[],[],[],[]
ct_414,pet shop boys ,0,0,3,14,0,0,[],[],[],[],[],[]
ct_418, :raising_hands::sparkles::raising_hands::sparkles::raising_hands:,0,0,1,66,0,5,"['event', 'event', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_420,lovely,0,0,1,6,0,0,[],[],[],[],[],[]
ct_423,@t :waving_hand::slightly_smiling_face:hey,0,0,2,42,0,2,"['face-smiling', 'hand-fingers-open']",[74.777778],[35.444444],[80.740741],[88.481481],[9.185185]
ct_426,:speaker_high_volume::musical_note::musical_notes::sparkles::sparkles::dashing_away:,0,0,1,84,0,6,"['emotion', 'event', 'event', 'music', 'music', 'sound']",[],[],[],[],[]
ct_428,this is so :fire:,0,0,4,17,3,1,['sky & weather'],[],[],[],[],[]
ct_429,get the crackhead off the stage,0,0,6,31,0,0,[],[],[],[],[],[]
ct_430,this is so cringe,0,0,4,17,0,0,[],[],[],[],[],[]
ct_431,@t :raising_hands::collision::raising_hands::collision::raising_hands:,0,0,2,70,0,5,"['emotion', 'emotion', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_432,:speaker_high_volume::speaker_high_volume::speaker_high_volume:,0,0,1,63,0,3,"['sound', 'sound', 'sound']",[],[],[],[],[]
ct_433,the prodigy,0,0,2,11,0,0,[],[],[],[],[],[]
ct_435,yeahhh getting high on this ,0,0,5,28,0,0,[],[],[],[],[],[]
ct_436,"this show, bring back so much good memories",0,0,8,43,0,0,[],[],[],[],[],[]
ct_437,moby really likes the blue color :grinning_face: ,0,0,7,49,0,1,['face-smiling'],[78.612903],[50.096774],[80.096774],[81.741935],[22.612903]
ct_440,i listen to madis,0,1,4,17,0,0,[],[],[],[],[],[]
ct_442,:musical_notes::musical_note::speaker_high_volume::clapping_hands::open_hands:,0,0,1,78,0,5,"['hands', 'hands', 'music', 'music', 'sound']",[],[],[],[],[]
ct_444,:speaker_high_volume::speaker_high_volume:,0,0,1,42,0,2,"['sound', 'sound']",[],[],[],[],[]
ct_445,wouldn't have*,0,0,2,14,0,0,[],[],[],[],[],[]
ct_446,soy division is nice ^^,0,0,5,23,0,0,[],[],[],[],[],[]
ct_448,:partying_face::partying_face::partying_face::partying_face:,0,0,1,60,0,4,"['face-hat', 'face-hat', 'face-hat', 'face-hat']","[80.321429, 80.321429, 80.321429, 80.321429]","[61.857143, 61.857143, 61.857143, 61.857143]","[87.142857, 87.142857, 87.142857, 87.142857]","[68.785714, 68.785714, 68.785714, 68.785714]","[72.821429, 72.821429, 72.821429, 72.821429]"
ct_449,:face_screaming_in_fear:,0,0,1,24,0,1,['face-concerned'],[61.5],[77.392857],[26.892857],[73.214286],[54.75]
ct_451,:man_dancing::high_voltage::man_dancing::high_voltage:,0,0,1,54,0,4,"['person-activity', 'person-activity', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_453,how old is he now ?,0,0,6,19,0,0,[],[],[],[],[],[]
ct_454,whutta vibezz:face-fuchsia-wide-eyes:,0,0,2,37,0,0,[],[],[],[],[],[]
ct_460,bonsoir ! :winking_face:,0,0,3,24,0,1,['face-smiling'],[53.580645],[45.870968],[63.935484],[82.354839],[27.516129]
ct_461,love that many people are having a good time but i dont really get this show,0,1,16,76,0,0,[],[],[],[],[],[]
ct_463,also there's youtubes brilliant ignore functionality: i added sam the user ignore list of course,0,1,15,96,0,0,[],[],[],[],[],[]
ct_467,when is the next moby concert and in which country?,0,0,10,51,0,0,[],[],[],[],[],[]
ct_469,i love how he just sounds like somebody's nerdy dad here.,0,1,11,57,0,0,[],[],[],[],[],[]
ct_470,:sparkles::raising_hands::sparkles::raising_hands:,0,0,1,50,0,4,"['event', 'event', 'hands', 'hands']",[],[],[],[],[]
ct_472,plz play praise you :thumbs_up::thumbs_up::thumbs_up:,0,0,5,53,0,3,"['hand-fingers-closed', 'hand-fingers-closed', 'hand-fingers-closed']",[],[],[],[],[]
ct_475,"oh ., i love the live version of ""waiting for the barbarians"" by laurie anderson on yt is fekn phenomenal :musical_notes:",0,1,21,121,1,1,['music'],[],[],[],[],[]
ct_478,lady blackbird :smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,0,0,3,195,0,6,"['face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection']","[78.142857, 78.142857, 78.142857, 78.142857, 78.142857, 78.142857]","[49.642857, 49.642857, 49.642857, 49.642857, 49.642857, 49.642857]","[91.464286, 91.464286, 91.464286, 91.464286, 91.464286, 91.464286]","[88.214286, 88.214286, 88.214286, 88.214286, 88.214286, 88.214286]","[41.821429, 41.821429, 41.821429, 41.821429, 41.821429, 41.821429]"
ct_482,reed. bowie. fantastic people they were. i do miss them dearly.,0,1,11,63,0,0,[],[],[],[],[],[]
ct_483,is it online?,0,0,3,13,0,0,[],[],[],[],[],[]
ct_484,rip lou reed and rip david bowie!,0,0,7,33,2,0,[],[],[],[],[],[]
ct_486,they always get the pretty violonists,0,0,6,37,0,0,[],[],[],[],[],[]
ct_487,what is happening,0,0,3,17,0,0,[],[],[],[],[],[]
ct_491,"perfect day and hero's., top ten lifetime tracks :folded_hands_medium-light_skin_tone::musical_notes::revolving_hearts:",0,0,9,119,0,2,"['emotion', 'music']",[],[],[],[],[]
ct_492,thanks for the free concert :rolling_on_the_floor_laughing:,0,0,6,59,0,1,['face-smiling'],[84.322581],[71.483871],[84.16129],[77.419355],[48.870968]
ct_493,:pillow-turquoise-hot-chocolate::hands-yellow-heart-red::face-turquoise-music-note::person-pink-swaying-hair:,0,0,1,109,0,0,[],[],[],[],[],[]
ct_494,amazing voice :hands-yellow-heart-red:,0,0,3,38,0,0,[],[],[],[],[],[]
ct_496,she's a queen,0,0,3,13,0,0,[],[],[],[],[],[]
ct_498,@tech-savvy: i don't think moby will do a tour in the next years again.,0,1,14,71,0,0,[],[],[],[],[],[]
ct_499,:musical_notes::musical_note::sparkles::sparkles:,0,0,1,49,0,4,"['event', 'event', 'music', 'music']",[],[],[],[],[]
ct_500,listen to her new album! ,0,0,5,25,0,0,[],[],[],[],[],[]
ct_504,moby :red_heart::red_heart::red_heart:,0,0,2,38,0,3,"['emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_505,so beautiful,0,0,2,12,0,0,[],[],[],[],[],[]
ct_506,lady blackbird is an extremely good singer.,0,0,7,43,0,0,[],[],[],[],[],[]
ct_507,:musical_notes::musical_note::sparkles::sparkles::shooting_star::shooting_star:,0,0,1,79,0,6,"['event', 'event', 'music', 'music', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_508,"mahalia jackson's listening from her grave, and smiling, about this voice, i reckon",0,1,13,83,0,0,[],[],[],[],[],[]
ct_509,tf is she wearing,0,0,4,17,0,0,[],[],[],[],[],[]
ct_510,:hand-orange-covering-eyes:,0,0,1,27,0,0,[],[],[],[],[],[]
ct_512,:open_hands::clapping_hands::raising_hands::open_hands::clapping_hands::raising_hands:,0,0,1,86,0,6,"['hands', 'hands', 'hands', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_513,alright. let them tears flow,0,0,5,28,0,0,[],[],[],[],[],[]
ct_514,her voice is like an old gibson on an voxac30 - goose bombs! :smiling_face_with_heart_eyes:,0,0,14,91,0,1,['face-affection'],[78.142857],[49.642857],[91.464286],[88.214286],[41.821429]
ct_517,"""tf"" :face_with_tears_of_joy: your an offly fekn sweary blighter",0,0,8,64,0,1,['face-smiling'],[85.846154],[74.269231],[92.153846],[99.076923],[58.538462]
ct_518,i would fall asleep if i was there,0,2,8,34,0,0,[],[],[],[],[],[]
ct_523,holy shit,0,0,2,9,0,0,[],[],[],[],[],[]
ct_524,:red_heart: ,0,0,1,12,0,1,['emotion'],[],[],[],[],[]
ct_529,:raising_hands::red_heart::raising_hands::red_heart::raising_hands: ,0,0,1,68,0,5,"['emotion', 'emotion', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_530,tears,0,0,1,5,0,0,[],[],[],[],[],[]
ct_531,some much soul,0,0,3,14,0,0,[],[],[],[],[],[]
ct_533,:raising_hands::red_heart::raising_hands::red_heart::raising_hands: ,0,0,1,68,0,5,"['emotion', 'emotion', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_535,chills and thrills,0,0,3,18,0,0,[],[],[],[],[],[]
ct_536,:smiling_face_with_heart_eyes::star_struck::smiling_face_with_heart_eyes:,0,0,1,73,0,3,"['face-affection', 'face-affection', 'face-affection']","[78.142857, 58.615385, 78.142857]","[49.642857, 70.961538, 49.642857]","[91.464286, 88.807692, 91.464286]","[88.214286, 48.807692, 88.214286]","[41.821429, 62.576923, 41.821429]"
ct_537,:raising_hands::red_heart::raising_hands::red_heart::raising_hands: ,0,0,1,68,0,5,"['emotion', 'emotion', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_539,feeeelzz:hands-yellow-heart-red::hands-yellow-heart-red::face-turquoise-music-note::person-pink-swaying-hair::pillow-turquoise-hot-chocolate::fish-orange-wide-eyes:,0,0,1,164,0,0,[],[],[],[],[],[]
ct_540,wow amazing version :red_heart: :red_heart: ,0,0,5,44,0,2,"['emotion', 'emotion']",[],[],[],[],[]
ct_541,:raising_hands::red_heart::raising_hands::red_heart::raising_hands: ,0,0,1,68,0,5,"['emotion', 'emotion', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_542,:sun_with_face:,0,0,1,15,0,1,['sky & weather'],[],[],[],[],[]
ct_543,russel watkins jr ...:detective_medium-light_skin_tone: :face_with_peeking_eye: are you using your daddies yt account again?,0,0,13,124,1,1,[],[36.111111],[67.888889],[40.222222],[37.407407],[75.37037]
ct_546,great vocalists great musicians - moby is gracefully,0,0,8,52,0,0,[],[],[],[],[],[]
ct_547,:water_wave::water_wave::musical_notes::musical_note::sparkles::sparkles::shooting_star::shooting_star:,0,0,1,103,0,8,"['event', 'event', 'music', 'music', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_549,this song makes a gal feel some hope again,0,0,9,42,0,0,[],[],[],[],[],[]
ct_552,:raising_hands::sparkles::raising_hands::sparkles::raising_hands:,0,0,1,65,0,5,"['event', 'event', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_556,:raising_hands::sparkles::raising_hands::sparkles::raising_hands:,0,0,1,65,0,5,"['event', 'event', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_557,who else feels like we're being shined on by a beautiful light right now?,1,0,14,73,0,0,[],[],[],[],[],[]
ct_559,merci from montevideo uruguay :medal-yellow-first-red:,0,0,5,54,0,0,[],[],[],[],[],[]
ct_560,i like moby but who is this cheap coverband :d,0,1,10,46,0,0,[],[],[],[],[],[]
ct_561,:clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone:,0,0,1,96,0,3,[],[],[],[],[],[]
ct_563,i do have a lather nice lamp :beaming_face_with_smiling_eyes:,0,1,8,61,0,1,['face-smiling'],[87.290323],[54.064516],[85.096774],[84.064516],[26.774194]
ct_564,arte :smiling_face_with_hearts: moby :smiling_face_with_hearts: merci :smiling_face_with_heart_eyes:,0,0,6,100,0,3,"['face-affection', 'face-affection', 'face-affection']","[79.75, 79.75, 78.142857]","[42.428571, 42.428571, 49.642857]","[90.464286, 90.464286, 91.464286]","[87.0, 87.0, 88.214286]","[51.678571, 51.678571, 41.821429]"
ct_565,rather*,0,0,1,7,0,0,[],[],[],[],[],[]
ct_566,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,0,0,1,66,0,0,[],[],[],[],[],[]
ct_568,i remember the video of this song... one of my favorite but this is so much better,0,2,17,82,0,0,[],[],[],[],[],[]
ct_569,:shooting_star::shooting_star::raising_hands::raising_hands::shooting_star::shooting_star:,0,0,1,90,0,6,"['hands', 'hands', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_571,name this song? ,0,0,3,16,0,0,[],[],[],[],[],[]
ct_572,music that touches the heart :fire:,0,0,6,35,0,1,['sky & weather'],[],[],[],[],[]
ct_575,some folks seem to just crawl out there' caves and ... instantly start to text on yt chats:face-blue-droopy-eyes::dashing_away:,0,0,18,127,1,1,['emotion'],[],[],[],[],[]
ct_576,:sparkles::yellow_heart::sparkles:,0,0,1,34,0,3,"['emotion', 'event', 'event']",[],[],[],[],[]
ct_577,that was the voice for 'in this world',0,0,8,38,0,0,[],[],[],[],[],[]
ct_578,"their* .,",0,0,2,9,0,0,[],[],[],[],[],[]
ct_579,my cat thinks he has the right to chew laptop cables,0,1,11,52,0,0,[],[],[],[],[],[]
ct_580,why does my heart feels so bad - moby,0,1,9,37,0,0,[],[],[],[],[],[]
ct_581,:dog2::duck::chicken::rat::rhinoceros::cow2::black_cat:,0,0,1,55,0,5,"['animal-bird', 'animal-bird', 'animal-mammal', 'animal-mammal', 'animal-mammal']",[],[],[],[],[]
ct_582,":red_heart: the best song ""ever-loving"" <3",0,0,6,42,0,1,['emotion'],[],[],[],[],[]
ct_583,"exactly, epi! they see a crowd and they gotta act out",0,0,11,53,0,0,[],[],[],[],[],[]
ct_585,where's text assistant when your stoned... fekrs temperamental af,0,0,9,65,0,0,[],[],[],[],[],[]
ct_586,thanks ,0,0,1,7,0,0,[],[],[],[],[],[]
ct_588,this track is so beautiful,0,0,5,26,0,0,[],[],[],[],[],[]
ct_589,it is the famous clip with the train through the snow ,0,0,11,54,0,0,[],[],[],[],[],[]
ct_591,that cello sound,0,0,3,16,0,0,[],[],[],[],[],[]
ct_592,happy 25 years,0,0,3,14,0,0,[],[],[],[],[],[]
ct_593, :water_wave::water_wave::musical_notes::musical_note::sparkles::sparkles::shooting_star::shooting_star:,0,0,1,104,0,8,"['event', 'event', 'music', 'music', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_594,so floaty lovely,0,0,3,16,0,0,[],[],[],[],[],[]
ct_597,"this is great, reminds me of mogwai , some post-rock vibes",0,1,11,58,0,0,[],[],[],[],[],[]
ct_599,thanks for streaming this great concert!!,0,0,6,41,0,0,[],[],[],[],[],[]
ct_600,:speaker_low_volume::speaker_medium_volume::speaker_high_volume::blue_heart:,0,0,1,76,0,4,"['emotion', 'sound', 'sound', 'sound']",[],[],[],[],[]
ct_603,"feeling better than i was, before viewing this",0,1,8,46,0,0,[],[],[],[],[],[]
ct_604,lady blackbird is only 39,0,0,5,25,0,0,[],[],[],[],[],[]
ct_605,:red_heart: ,0,0,1,12,0,1,['emotion'],[],[],[],[],[]
ct_606,:wind_face::musical_notes::musical_note::parachute::parachute:,0,0,1,62,0,5,"['music', 'music', 'sky & weather', 'transport-air', 'transport-air']",[],[],[],[],[]
ct_607,also the sound of the drums. perfect mix!,0,0,8,41,0,0,[],[],[],[],[],[]
ct_608,:sign_of_the_horns::sign_of_the_horns::sign_of_the_horns:,0,0,1,57,0,3,"['hand-fingers-partial', 'hand-fingers-partial', 'hand-fingers-partial']",[],[],[],[],[]
ct_609,jason bourne must be among the public,0,0,7,37,0,0,[],[],[],[],[],[]
ct_611,this concert has nice sound/mixing,0,0,5,34,0,0,[],[],[],[],[],[]
ct_614,:red_heart:,0,0,1,11,0,1,['emotion'],[],[],[],[],[]
ct_615,<3,0,0,1,2,0,0,[],[],[],[],[],[]
ct_617,:speaker_high_volume::speaker_high_volume::musical_notes::star::musical_note::glowing_star:,0,0,1,91,0,6,"['music', 'music', 'sky & weather', 'sky & weather', 'sound', 'sound']",[],[],[],[],[]
ct_618,let the man cook!!!,0,0,4,19,0,0,[],[],[],[],[],[]
ct_620,moby's got the blues there suddenly-great lil riff,0,0,8,50,0,0,[],[],[],[],[],[]
ct_621,that one,0,0,2,8,0,0,[],[],[],[],[],[]
ct_625,:smiling_face_with_hearts::smiling_face_with_heart_eyes::smiling_face_with_hearts:,0,0,1,82,0,3,"['face-affection', 'face-affection', 'face-affection']","[79.75, 78.142857, 79.75]","[42.428571, 49.642857, 42.428571]","[90.464286, 91.464286, 90.464286]","[87.0, 88.214286, 87.0]","[51.678571, 41.821429, 51.678571]"
ct_629,:red_heart:,0,0,1,11,0,1,['emotion'],[],[],[],[],[]
ct_630,:loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,0,0,1,80,0,4,"['face-concerned', 'face-concerned', 'face-concerned', 'face-concerned']","[77.038462, 77.038462, 77.038462, 77.038462]","[81.692308, 81.692308, 81.692308, 81.692308]","[14.153846, 14.153846, 14.153846, 14.153846]","[77.230769, 77.230769, 77.230769, 77.230769]","[68.423077, 68.423077, 68.423077, 68.423077]"
ct_633,:loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,0,0,1,100,0,5,"['face-concerned', 'face-concerned', 'face-concerned', 'face-concerned', 'face-concerned']","[77.038462, 77.038462, 77.038462, 77.038462, 77.038462]","[81.692308, 81.692308, 81.692308, 81.692308, 81.692308]","[14.153846, 14.153846, 14.153846, 14.153846, 14.153846]","[77.230769, 77.230769, 77.230769, 77.230769, 77.230769]","[68.423077, 68.423077, 68.423077, 68.423077, 68.423077]"
ct_634,:smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,0,0,1,210,0,7,"['face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection']","[78.142857, 78.142857, 78.142857, 78.142857, 78.142857, 78.142857, 78.142857]","[49.642857, 49.642857, 49.642857, 49.642857, 49.642857, 49.642857, 49.642857]","[91.464286, 91.464286, 91.464286, 91.464286, 91.464286, 91.464286, 91.464286]","[88.214286, 88.214286, 88.214286, 88.214286, 88.214286, 88.214286, 88.214286]","[41.821429, 41.821429, 41.821429, 41.821429, 41.821429, 41.821429, 41.821429]"
ct_636,:star::glowing_star::musical_notes::musical_note::glowing_star::star:,0,0,1,69,0,6,"['music', 'music', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_638,:face_with_thermometer:,0,0,1,23,0,1,['face-unwell'],[83.967742],[50.870968],[25.096774],[31.935484],[57.806452]
ct_639,:hundred_points::red_heart::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,0,0,1,147,0,6,"['emotion', 'emotion', 'face-affection', 'face-affection', 'face-affection', 'face-affection']","[78.142857, 78.142857, 78.142857, 78.142857]","[49.642857, 49.642857, 49.642857, 49.642857]","[91.464286, 91.464286, 91.464286, 91.464286]","[88.214286, 88.214286, 88.214286, 88.214286]","[41.821429, 41.821429, 41.821429, 41.821429]"
ct_643,:smiling_face_with_hearts::smiling_face_with_heart_eyes::star_struck::smiling_face_with_hearts::smiling_face_with_heart_eyes::star_struck:,0,0,1,138,0,6,"['face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection']","[79.75, 78.142857, 58.615385, 79.75, 78.142857, 58.615385]","[42.428571, 49.642857, 70.961538, 42.428571, 49.642857, 70.961538]","[90.464286, 91.464286, 88.807692, 90.464286, 91.464286, 88.807692]","[87.0, 88.214286, 48.807692, 87.0, 88.214286, 48.807692]","[51.678571, 41.821429, 62.576923, 51.678571, 41.821429, 62.576923]"
ct_644,oh grow up russell,0,0,4,18,0,0,[],[],[],[],[],[]
ct_648,"the man is almost 59yo, what a legend!",0,0,8,38,0,0,[],[],[],[],[],[]
ct_650,:face-blue-smiling::face-blue-smiling::face-blue-smiling:,0,0,1,57,0,0,[],[],[],[],[],[]
ct_652,@t i wish you get well! :clapping_hands::open_hands::raising_hands::clapping_hands::open_hands:,0,1,7,95,0,5,"['hands', 'hands', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_653,@arte concert could you please block @russell watkins :face_vomiting::face_vomiting::face_vomiting:,0,0,9,99,1,3,"['face-unwell', 'face-unwell', 'face-unwell']","[83.148148, 83.148148, 83.148148]","[70.222222, 70.222222, 70.222222]","[12.333333, 12.333333, 12.333333]","[71.296296, 71.296296, 71.296296]","[65.333333, 65.333333, 65.333333]"
ct_654,"oh baby, oh baby:collision::collision:then it fell apart, it fell apart!",0,0,10,72,0,2,"['emotion', 'emotion']",[],[],[],[],[]
ct_656,:chart_increasing::red_heart::musical_notes::musical_note:,0,0,1,58,0,4,"['emotion', 'music', 'music', 'office']",[],[],[],[],[]
ct_657,my temperature rises from the music :smiling_cat_with_heart_eyes:,0,1,7,65,0,1,['cat-face'],[],[],[],[],[]
ct_658,crazy how many songs i know from moby without even being an hardcore fan haha,0,1,15,77,0,0,[],[],[],[],[],[]
ct_659,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,0,0,1,60,0,4,"['emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_661,@hnrik all that played mtv,0,0,5,26,2,0,[],[],[],[],[],[]
ct_662,:star::glowing_star::musical_notes::musical_note::glowing_star::star:,0,0,1,69,0,6,"['music', 'music', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_663,ooohh :violin::musical_note::musical_notes::musical_score::speaker_high_volume::dizzy:,0,0,2,86,0,6,"['emotion', 'music', 'music', 'music', 'musical-instrument', 'sound']",[],[],[],[],[]
ct_664,"thank you arte concert, for keeping it pleasant for us",1,0,10,54,0,0,[],[],[],[],[],[]
ct_665,@arte concert :smiling_face_with_heart_eyes:,0,0,3,44,1,1,['face-affection'],[78.142857],[49.642857],[91.464286],[88.214286],[41.821429]
ct_666,this song is awesome,0,0,4,20,0,0,[],[],[],[],[],[]
ct_668,right on time,0,0,3,13,0,0,[],[],[],[],[],[]
